Model,Dataset,Feature Combination,Accuracy,Precision,Recall,F1 Score,CV_scores(5fold)
Support Vector Machine,Nep87,Zernike moments+LBP+GLCM+Edge,0.9841938883034773,0.9842433313183078,0.9841938883034773,0.9841912530760467,0.9844007034632034
Random Forest,Nep87,Zernike moments+LBP+GLCM+Edge,0.9841938883034773,0.9844450664979691,0.9841938883034773,0.9841869282396148,0.9755695346320346
K-Nearest Neighbors,Nep87,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.9789251844046365,0.9789545739499486,0.9789251844046365,0.9789224673705285,0.974534632034632
Support Vector Machine,Nep87,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.9905163329820864,0.9905682364313042,0.9905163329820864,0.9905147518456281,0.9859604978354979
Random Forest,Nep87,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.9852476290832455,0.985455427718169,0.9852476290832455,0.9852418880696752,0.9766112012987012
K-Nearest Neighbors,Nep87,Basic+Enhanced Color+Zernike moments+LBP+Edge,0.9841938883034773,0.9842932897616498,0.9841938883034773,0.9841899524880663,0.9766112012987012
Support Vector Machine,Nep87,Basic+Enhanced Color+Zernike moments+LBP+Edge,0.9884088514225501,0.9885108125749243,0.9884088514225501,0.9884059651579153,0.9870008116883117
Random Forest,Nep87,Basic+Enhanced Color+Zernike moments+LBP+Edge,0.9852476290832455,0.9853792564190247,0.9852476290832455,0.985243299373445,0.977129329004329
K-Nearest Neighbors,Nep87,Basic+Enhanced Color+Zernike moments+GLCM+Edge,0.982086406743941,0.9821350296139757,0.982086406743941,0.9820834201528531,0.9786891233766234
Support Vector Machine,Nep87,Basic+Enhanced Color+Zernike moments+GLCM+Edge,0.9841938883034773,0.9842932897616498,0.9841938883034773,0.9841899524880663,0.9864813311688311
Random Forest,Nep87,Basic+Enhanced Color+Zernike moments+GLCM+Edge,0.9863013698630136,0.9864698226289313,0.9863013698630136,0.9862967094548487,0.97816829004329
K-Nearest Neighbors,Nep87,Basic+Enhanced Color+LBP+GLCM+Edge,0.9546891464699684,0.9549611792176865,0.9546891464699684,0.9546968961730949,0.9516653138528138
Support Vector Machine,Nep87,Basic+Enhanced Color+LBP+GLCM+Edge,0.9831401475237092,0.9832118912177732,0.9831401475237092,0.9831366617598919,0.9844007034632034
Random Forest,Nep87,Basic+Enhanced Color+LBP+GLCM+Edge,0.9841938883034773,0.9842932897616498,0.9841938883034773,0.9841899524880663,0.9734902597402598
K-Nearest Neighbors,Nep87,Basic+Zernike moments+LBP+GLCM+Edge,0.9799789251844047,0.980141933097703,0.9799789251844047,0.979972113818625,0.9797267316017315
Support Vector Machine,Nep87,Basic+Zernike moments+LBP+GLCM+Edge,0.9852476290832455,0.9853204133561728,0.9852476290832455,0.9852445790399054,0.9818005952380953
Random Forest,Nep87,Basic+Zernike moments+LBP+GLCM+Edge,0.9841938883034773,0.9844450664979691,0.9841938883034773,0.9841869282396148,0.9766112012987012
K-Nearest Neighbors,Nep87,Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.9789251844046365,0.9789545739499486,0.9789251844046365,0.9789224673705285,0.9760917207792208
Support Vector Machine,Nep87,Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.9863013698630136,0.986402051168287,0.9863013698630136,0.9862979588229908,0.9875216450216451
Random Forest,Nep87,Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.9852476290832455,0.9853792564190247,0.9852476290832455,0.985243299373445,0.9740124458874458
K-Nearest Neighbors,Nep87,Basic+Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.9789251844046365,0.9789545739499486,0.9789251844046365,0.9789224673705285,0.9766112012987012
Support Vector Machine,Nep87,Basic+Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.9863013698630136,0.986402051168287,0.9863013698630136,0.9862979588229908,0.985959145021645
Random Forest,Nep87,Basic+Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.9863013698630136,0.9864698226289313,0.9863013698630136,0.9862967094548487,0.9781696428571429
K-Nearest Neighbors,Q5,Basic+Enhanced Color+Zernike moments,0.9406438631790744,0.9460853569067837,0.9406438631790744,0.9404482309757095,0.9365157359408398
Support Vector Machine,Q5,Basic+Enhanced Color+Zernike moments,0.9788732394366197,0.9790288097790594,0.9788732394366197,0.9788707372465617,0.9667690342235215
Random Forest,Q5,Basic+Enhanced Color+Zernike moments,0.9617706237424547,0.9618360836219406,0.9617706237424547,0.9617683019700166,0.9494103628725157
K-Nearest Neighbors,Q5,Basic+Enhanced Color+LBP,0.9134808853118712,0.9238800005749996,0.9134808853118712,0.9129169706164988,0.9037773628479474
Support Vector Machine,Q5,Basic+Enhanced Color+LBP,0.9778672032193159,0.9780589844130304,0.9778672032193159,0.9778640664850782,0.9632975456354569
Random Forest,Q5,Basic+Enhanced Color+LBP,0.9647887323943662,0.9647903290186463,0.9647887323943662,0.964788554201676,0.9479190723042528
K-Nearest Neighbors,Q5,Basic+Enhanced Color+GLCM,0.9225352112676056,0.9313030033894197,0.9225352112676056,0.9221153259039442,0.9156806623590399
Support Vector Machine,Q5,Basic+Enhanced Color+GLCM,0.9748490945674044,0.9752790820800289,0.9748490945674044,0.9748418371112085,0.9618099402992408
Random Forest,Q5,Basic+Enhanced Color+GLCM,0.9637826961770624,0.963900563957071,0.9637826961770624,0.9637791767020923,0.9513905608923174
K-Nearest Neighbors,Q5,Basic+Enhanced Color+Edge,0.93158953722334,0.9371131589553741,0.93158953722334,0.9313560439795644,0.918660786674201
Support Vector Machine,Q5,Basic+Enhanced Color+Edge,0.9678068410462777,0.9681747746981252,0.9678068410462777,0.9677986274414451,0.9618074834778764
Random Forest,Q5,Basic+Enhanced Color+Edge,0.9668008048289738,0.9668024258913807,0.9668008048289738,0.9668006368187231,0.9484153502198855
K-Nearest Neighbors,Q5,Basic+Zernike moments+LBP,0.9245472837022133,0.9310093278565401,0.9245472837022133,0.9242431907208167,0.9117092106232956
Support Vector Machine,Q5,Basic+Zernike moments+LBP,0.9627766599597586,0.9628663821847694,0.9627766599597586,0.9627737587008617,0.9528781662285335
Random Forest,Q5,Basic+Zernike moments+LBP,0.937625754527163,0.937631831646904,0.937625754527163,0.937624996945234,0.9409724098960763
K-Nearest Neighbors,Q5,Basic+Zernike moments+GLCM,0.9074446680080482,0.9166368963220737,0.9074446680080482,0.9069006196469701,0.9186558730314719
Support Vector Machine,Q5,Basic+Zernike moments+GLCM,0.9577464788732394,0.9578623908825621,0.9577464788732394,0.9577423728191079,0.9568483895535955
Random Forest,Q5,Basic+Zernike moments+GLCM,0.9396378269617707,0.9396989847730005,0.9396378269617707,0.9396341610052894,0.9429538363265607
K-Nearest Neighbors,Q5,Basic+Zernike moments+Edge,0.9265593561368209,0.9326270089710603,0.9265593561368209,0.9262819574706331,0.9265840355747734
Support Vector Machine,Q5,Basic+Zernike moments+Edge,0.9668008048289738,0.9668915537545888,0.9668008048289738,0.9667982172196875,0.955363241038744
Random Forest,Q5,Basic+Zernike moments+Edge,0.9436619718309859,0.9437733203753746,0.9436619718309859,0.9436564970921437,0.9404785888018082
K-Nearest Neighbors,Q5,Basic+LBP+GLCM,0.8762575452716298,0.8966886560439873,0.8762575452716298,0.8745784730376476,0.8760017689113825
Support Vector Machine,Q5,Basic+LBP+GLCM,0.9567404426559356,0.9570486651757015,0.9567404426559356,0.9567307636974846,0.9394835761491782
Random Forest,Q5,Basic+LBP+GLCM,0.9426559356136821,0.9427969831235883,0.9426559356136821,0.9426491439549535,0.9355194948775274
K-Nearest Neighbors,Q5,Basic+LBP+Edge,0.9054325955734407,0.9161683378251908,0.9054325955734407,0.904784781186046,0.8878989263690636
Support Vector Machine,Q5,Basic+LBP+Edge,0.9517102615694165,0.952296678505396,0.9517102615694165,0.9516908977927055,0.9409736383067587
Random Forest,Q5,Basic+LBP+Edge,0.9496981891348089,0.9498114934498836,0.9496981891348089,0.9496933009751283,0.9389823845908165
K-Nearest Neighbors,Q5,Basic+GLCM+Edge,0.892354124748491,0.9046968520619805,0.892354124748491,0.8914842823956923,0.8849310861607254
Support Vector Machine,Q5,Basic+GLCM+Edge,0.959758551307847,0.9602304505428093,0.959758551307847,0.9597455128366073,0.9399884529395868
Random Forest,Q5,Basic+GLCM+Edge,0.9446680080482898,0.9448098623822256,0.9446680080482898,0.9446614546933763,0.9384922487285949
K-Nearest Neighbors,Q5,Enhanced Color+Zernike moments+LBP,0.9366197183098591,0.9428361957612631,0.9366197183098591,0.9363803194609573,0.9261000417659633
Support Vector Machine,Q5,Enhanced Color+Zernike moments+LBP,0.9728370221327968,0.9732649300472093,0.9728370221327968,0.9728291840801052,0.9652777436552589
Random Forest,Q5,Enhanced Color+Zernike moments+LBP,0.96579476861167,0.9658017581139996,0.96579476861167,0.9657943531635155,0.9499041839667838
K-Nearest Neighbors,Q5,Enhanced Color+Zernike moments+GLCM,0.9305835010060363,0.9375865960889894,0.9305835010060363,0.930285592474717,0.9320516915215095
Support Vector Machine,Q5,Enhanced Color+Zernike moments+GLCM,0.9738430583501007,0.9742164716219572,0.9738430583501007,0.9738363847961743,0.9682566395597376
Random Forest,Q5,Enhanced Color+Zernike moments+GLCM,0.9617706237424547,0.9617993009459135,0.9617706237424547,0.9617693855089418,0.952383116723583
K-Nearest Neighbors,Q5,Enhanced Color+Zernike moments+Edge,0.9406438631790744,0.9460853569067837,0.9406438631790744,0.9404482309757095,0.9350232169618946
Support Vector Machine,Q5,Enhanced Color+Zernike moments+Edge,0.9738430583501007,0.9741169727460312,0.9738430583501007,0.9738379740876163,0.9717256713264378
Random Forest,Q5,Enhanced Color+Zernike moments+Edge,0.9637826961770624,0.9637896205092071,0.9637826961770624,0.9637822562907812,0.951885610397268
K-Nearest Neighbors,Q5,Enhanced Color+LBP+GLCM,0.8843058350100603,0.9001147352341474,0.8843058350100603,0.883098856483375,0.8705402550180577
Support Vector Machine,Q5,Enhanced Color+LBP+GLCM,0.9366197183098591,0.9366340888592657,0.9366197183098591,0.9366183711403969,0.9092278210451319
Random Forest,Q5,Enhanced Color+LBP+GLCM,0.9235412474849095,0.9242160599740824,0.9235412474849095,0.9235040812187242,0.896333194113456
K-Nearest Neighbors,Q5,Enhanced Color+LBP+Edge,0.8802816901408451,0.8952678839893768,0.8802816901408451,0.8790822236851649,0.870048890745154
Support Vector Machine,Q5,Enhanced Color+LBP+Edge,0.9285714285714286,0.9289535853251807,0.9285714285714286,0.9285508173958321,0.918652187799425
Random Forest,Q5,Enhanced Color+LBP+Edge,0.9104627766599598,0.911486255522415,0.9104627766599598,0.9103970201610699,0.8879001547797459
K-Nearest Neighbors,Q5,Enhanced Color+GLCM+Edge,0.8953722334004024,0.9063799055014471,0.8953722334004024,0.8946198318972407,0.8735203793332186
Support Vector Machine,Q5,Enhanced Color+GLCM+Edge,0.9416498993963782,0.9419019006406344,0.9416498993963782,0.9416385575800671,0.9241075596393387
Random Forest,Q5,Enhanced Color+GLCM+Edge,0.9185110663983903,0.9189902070135452,0.9185110663983903,0.9184816094354695,0.8953394098715084
K-Nearest Neighbors,Q5,Zernike moments+LBP+GLCM,0.8611670020120724,0.8750751301261793,0.8611670020120724,0.8598042742794695,0.8730167309534924
Support Vector Machine,Q5,Zernike moments+LBP+GLCM,0.9134808853118712,0.9147783752194405,0.9134808853118712,0.9134023440917437,0.9246050659656536
Random Forest,Q5,Zernike moments+LBP+GLCM,0.903420523138833,0.9045077000739333,0.903420523138833,0.9033442094475568,0.9097302410141758
K-Nearest Neighbors,Q5,Zernike moments+LBP+Edge,0.8772635814889336,0.8882869905388435,0.8772635814889336,0.8763380739813402,0.8844311230130458
Support Vector Machine,Q5,Zernike moments+LBP+Edge,0.9185110663983903,0.9195566038753227,0.9185110663983903,0.9184512205960299,0.9067501166990148
Random Forest,Q5,Zernike moments+LBP+Edge,0.89738430583501,0.8976883105867538,0.89738430583501,0.8973581249696063,0.9022848438690023
K-Nearest Neighbors,Q5,Zernike moments+GLCM+Edge,0.8541247484909457,0.8618544778764391,0.8541247484909457,0.8532898447699333,0.8581320787165565
Support Vector Machine,Q5,Zernike moments+GLCM+Edge,0.9014084507042254,0.9026647359217166,0.9014084507042254,0.9013189502440799,0.9151880696754539
Random Forest,Q5,Zernike moments+GLCM+Edge,0.8853118712273642,0.8858013597441737,0.8853118712273642,0.8852658822576756,0.9092265926344496
K-Nearest Neighbors,Q5,LBP+GLCM+Edge,0.6830985915492958,0.7072629808702964,0.6830985915492958,0.6731934675765324,0.6845195685821684
Support Vector Machine,Q5,LBP+GLCM+Edge,0.8008048289738431,0.8015886076944968,0.8008048289738431,0.8006474319855857,0.7852209910817385
Random Forest,Q5,LBP+GLCM+Edge,0.7223340040241448,0.7223529233470434,0.7223340040241448,0.7223171406243308,0.7390978551949487
K-Nearest Neighbors,Q5,Basic+Enhanced Color+Zernike moments+LBP,0.9325955734406438,0.9391848788584038,0.9325955734406438,0.9323239170439297,0.9310591356902439
Support Vector Machine,Q5,Basic+Enhanced Color+Zernike moments+LBP,0.9758551307847082,0.9760459339187862,0.9758551307847082,0.9758517088928127,0.9652802004766233
Random Forest,Q5,Basic+Enhanced Color+Zernike moments+LBP,0.9627766599597586,0.9628663821847694,0.9627766599597586,0.9627737587008617,0.949407906051151
K-Nearest Neighbors,Q5,Basic+Enhanced Color+Zernike moments+GLCM,0.9346076458752515,0.9412287666088699,0.9346076458752515,0.9343440986247078,0.934531852688991
Support Vector Machine,Q5,Basic+Enhanced Color+Zernike moments+GLCM,0.971830985915493,0.9720198329302979,0.971830985915493,0.9718269937082814,0.9702392944009042
Random Forest,Q5,Basic+Enhanced Color+Zernike moments+GLCM,0.9627766599597586,0.9628663821847694,0.9627766599597586,0.9627737587008617,0.949407906051151
K-Nearest Neighbors,Q5,Basic+Enhanced Color+Zernike moments+Edge,0.9426559356136821,0.9477273421498233,0.9426559356136821,0.9424800230371442,0.9340331179519937
Support Vector Machine,Q5,Basic+Enhanced Color+Zernike moments+Edge,0.9788732394366197,0.9791989505106364,0.9788732394366197,0.9788685125034227,0.9707355723165367
Random Forest,Q5,Basic+Enhanced Color+Zernike moments+Edge,0.9607645875251509,0.9609869556017029,0.9607645875251509,0.9607580337987212,0.9513905608923174
K-Nearest Neighbors,Q5,Basic+Enhanced Color+LBP+GLCM,0.9154929577464789,0.9259442544824199,0.9154929577464789,0.9149421573463477,0.9003021890278358
Support Vector Machine,Q5,Basic+Enhanced Color+LBP+GLCM,0.9708249496981891,0.9712507780143899,0.9708249496981891,0.9708165310490019,0.9603198781416603
Random Forest,Q5,Basic+Enhanced Color+LBP+GLCM,0.9668008048289738,0.9668170083566211,0.9668008048289738,0.9668000991687794,0.9489128565462005
K-Nearest Neighbors,Q5,Basic+Enhanced Color+LBP+Edge,0.9235412474849095,0.9315874429507046,0.9235412474849095,0.9231603742178115,0.9047699186792129
Support Vector Machine,Q5,Basic+Enhanced Color+LBP+Edge,0.9668008048289738,0.9671169766915809,0.9668008048289738,0.9667933767910929,0.9662727563078889
Random Forest,Q5,Basic+Enhanced Color+LBP+Edge,0.96579476861167,0.9658238368679033,0.96579476861167,0.965793660718527,0.9484141218092033
K-Nearest Neighbors,Q5,Basic+Enhanced Color+GLCM+Edge,0.9275653923541247,0.9342944660424872,0.9275653923541247,0.927264072397953,0.9156855760017688
Support Vector Machine,Q5,Basic+Enhanced Color+GLCM+Edge,0.96579476861167,0.9661608757235146,0.96579476861167,0.9657860416565354,0.9578421737955433
Random Forest,Q5,Basic+Enhanced Color+GLCM+Edge,0.9627766599597586,0.962792619090307,0.9627766599597586,0.9627758687649951,0.9528781662285335
K-Nearest Neighbors,Q5,Basic+Zernike moments+LBP+GLCM,0.9094567404426559,0.9208687170721168,0.9094567404426559,0.9088056237572276,0.9047662334471662
Support Vector Machine,Q5,Basic+Zernike moments+LBP+GLCM,0.9607645875251509,0.9609869556017029,0.9607645875251509,0.9607580337987212,0.9583359948898116
Random Forest,Q5,Basic+Zernike moments+LBP+GLCM,0.9386317907444668,0.938771224606314,0.9386317907444668,0.9386245224781082,0.9374996928973294
K-Nearest Neighbors,Q5,Basic+Zernike moments+LBP+Edge,0.9185110663983903,0.9266992801881714,0.9185110663983903,0.9180933836521076,0.9131906739061003
Support Vector Machine,Q5,Basic+Zernike moments+LBP+Edge,0.9637826961770624,0.9640497627130946,0.9637826961770624,0.9637756564290072,0.9573446674692283
Random Forest,Q5,Basic+Zernike moments+LBP+Edge,0.937625754527163,0.9376865212412787,0.937625754527163,0.9376219663721324,0.9424612436429747
K-Nearest Neighbors,Q5,Basic+Zernike moments+GLCM+Edge,0.9104627766599598,0.9199841908594423,0.9104627766599598,0.9099224316304071,0.9161695698105792
Support Vector Machine,Q5,Basic+Zernike moments+GLCM+Edge,0.9567404426559356,0.9568286248300403,0.9567404426559356,0.9567370709226231,0.9578397169741788
Random Forest,Q5,Basic+Zernike moments+GLCM+Edge,0.9406438631790744,0.9407279385507628,0.9406438631790744,0.9406392368473201,0.9459290469989927
K-Nearest Neighbors,Q5,Basic+LBP+GLCM+Edge,0.8722334004024145,0.8932063148650172,0.8722334004024145,0.8704380099103154,0.8769906395106013
Support Vector Machine,Q5,Basic+LBP+GLCM+Edge,0.9567404426559356,0.9575502675253077,0.9567404426559356,0.9567174418309442,0.9379996560450088
Random Forest,Q5,Basic+LBP+GLCM+Edge,0.9466800804828974,0.9468227416408629,0.9466800804828974,0.9466737654317989,0.9384947055499595
K-Nearest Neighbors,Q5,Enhanced Color+Zernike moments+LBP+GLCM,0.9225352112676056,0.9313030033894197,0.9225352112676056,0.9221153259039442,0.9231223742721667
Support Vector Machine,Q5,Enhanced Color+Zernike moments+LBP+GLCM,0.9688128772635815,0.9691306389947569,0.9688128772635815,0.9688058994098145,0.9667653489914748
Random Forest,Q5,Enhanced Color+Zernike moments+LBP+GLCM,0.9617706237424547,0.9618878395989015,0.9617706237424547,0.9617669087410976,0.9543645431540673
K-Nearest Neighbors,Q5,Enhanced Color+Zernike moments+LBP+Edge,0.9325955734406438,0.9396326058366807,0.9325955734406438,0.9323062999392179,0.9280765545537184
Support Vector Machine,Q5,Enhanced Color+Zernike moments+LBP+Edge,0.9748490945674044,0.9751716259042846,0.9748490945674044,0.9748434672659794,0.968254182738373
Random Forest,Q5,Enhanced Color+Zernike moments+LBP+Edge,0.9678068410462777,0.967836104828898,0.9678068410462777,0.9678057983233195,0.9494091344618333
K-Nearest Neighbors,Q5,Enhanced Color+Zernike moments+GLCM+Edge,0.9305835010060363,0.9375865960889894,0.9305835010060363,0.930285592474717,0.9310566788688794
Support Vector Machine,Q5,Enhanced Color+Zernike moments+GLCM+Edge,0.9708249496981891,0.9711443012979328,0.9708249496981891,0.9708184220285362,0.9662739847185712
Random Forest,Q5,Enhanced Color+Zernike moments+GLCM+Edge,0.9627766599597586,0.9628663821847694,0.9627766599597586,0.9627737587008617,0.952383116723583
K-Nearest Neighbors,Q5,Enhanced Color+LBP+GLCM+Edge,0.8792756539235412,0.893273473459886,0.8792756539235412,0.8781390264664913,0.8720340024076849
Support Vector Machine,Q5,Enhanced Color+LBP+GLCM+Edge,0.9416498993963782,0.9417605960172051,0.9416498993963782,0.9416442291311489,0.9221249047981722
Random Forest,Q5,Enhanced Color+LBP+GLCM+Edge,0.9215291750503019,0.9220715336139313,0.9215291750503019,0.9214977089131464,0.8978220278603543
K-Nearest Neighbors,Q5,Zernike moments+LBP+GLCM+Edge,0.858148893360161,0.8761482945258131,0.858148893360161,0.856357404382801,0.8680600938505763
Support Vector Machine,Q5,Zernike moments+LBP+GLCM+Edge,0.9215291750503019,0.9228541347512564,0.9215291750503019,0.9214579399901861,0.9236100533130237
Random Forest,Q5,Zernike moments+LBP+GLCM+Edge,0.903420523138833,0.9043450213036694,0.903420523138833,0.9033547836838097,0.9102302041618554
K-Nearest Neighbors,Q5,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.9305835010060363,0.9380475911713062,0.9305835010060363,0.9302668723945207,0.928083925017812
Support Vector Machine,Q5,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.9728370221327968,0.9730663840440146,0.9728370221327968,0.972832484937576,0.9672603984964253
Random Forest,Q5,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.9587525150905433,0.9589737175279843,0.9587525150905433,0.9587456252755786,0.9513930177136821
K-Nearest Neighbors,Q5,Basic+Enhanced Color+Zernike moments+LBP+Edge,0.9356136820925554,0.9420310649288365,0.9356136820925554,0.9353624030910261,0.9290727956170308
Support Vector Machine,Q5,Basic+Enhanced Color+Zernike moments+LBP+Edge,0.9748490945674044,0.9751716259042846,0.9748490945674044,0.9748434672659794,0.9687492322433237
Random Forest,Q5,Basic+Enhanced Color+Zernike moments+LBP+Edge,0.9607645875251509,0.9608096424351096,0.9607645875251509,0.9607628004057361,0.9479215291256173
K-Nearest Neighbors,Q5,Basic+Enhanced Color+Zernike moments+GLCM+Edge,0.93158953722334,0.9388387128166004,0.93158953722334,0.9312867929676222,0.9355231801095742
Support Vector Machine,Q5,Basic+Enhanced Color+Zernike moments+GLCM+Edge,0.9728370221327968,0.9732649300472093,0.9728370221327968,0.9728291840801052,0.9687516890646881
Random Forest,Q5,Basic+Enhanced Color+Zernike moments+GLCM+Edge,0.9607645875251509,0.9609128964513238,0.9607645875251509,0.9607599406007578,0.9533769009655307
K-Nearest Neighbors,Q5,Basic+Enhanced Color+LBP+GLCM+Edge,0.9164989939637826,0.9267020250155906,0.9164989939637826,0.9159683683496327,0.9047699186792129
Support Vector Machine,Q5,Basic+Enhanced Color+LBP+GLCM+Edge,0.96579476861167,0.9661608757235146,0.96579476861167,0.9657860416565354,0.9593297791317592
Random Forest,Q5,Basic+Enhanced Color+LBP+GLCM+Edge,0.9627766599597586,0.962792619090307,0.9627766599597586,0.9627758687649951,0.9513942461243643
K-Nearest Neighbors,Q5,Basic+Zernike moments+LBP+GLCM+Edge,0.9024144869215291,0.9150830247495816,0.9024144869215291,0.9016259382465622,0.9032761712895855
Support Vector Machine,Q5,Basic+Zernike moments+LBP+GLCM+Edge,0.9607645875251509,0.9609869556017029,0.9607645875251509,0.9607580337987212,0.9588335012161264
Random Forest,Q5,Basic+Zernike moments+LBP+GLCM+Edge,0.9406438631790744,0.940854574864517,0.9406438631790744,0.940633948567296,0.9434537994742402
K-Nearest Neighbors,Q5,Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.9245472837022133,0.9338743160584159,0.9245472837022133,0.9241154369499655,0.923617423777117
Support Vector Machine,Q5,Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.96579476861167,0.9662737150144111,0.96579476861167,0.9657836859111162,0.9672628553177898
Random Forest,Q5,Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.9647887323943662,0.9648343576196408,0.9647887323943662,0.9647871285692504,0.9504053755251455
K-Nearest Neighbors,Q5,Basic+Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.9285714285714286,0.9364736020229565,0.9285714285714286,0.9282257648454831,0.928576517701398
Support Vector Machine,Q5,Basic+Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.9698189134808853,0.9703025579954787,0.9698189134808853,0.9698091346274553,0.9672616269071076
Random Forest,Q5,Basic+Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.9617706237424547,0.9618878395989015,0.9617706237424547,0.9617669087410976,0.9499041839667838
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+Zernike moments,0.9803625377643505,0.9803987981636895,0.9803625377643505,0.9803605203043759,0.9650113743549908
Support Vector Machine,Thien_uu,Basic+Enhanced Color+Zernike moments,0.9879154078549849,0.98798931163783,0.9879154078549849,0.9879162903848782,0.9843699717028243
Random Forest,Thien_uu,Basic+Enhanced Color+Zernike moments,0.9788519637462235,0.9791409606283938,0.9788519637462235,0.9788535080043727,0.9717166953337403
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+LBP,0.9425981873111783,0.943857098325707,0.9425981873111783,0.9425273118016206,0.9136714198524107
Support Vector Machine,Thien_uu,Basic+Enhanced Color+LBP,0.9848942598187311,0.9849136203182651,0.9848942598187311,0.9848949493518611,0.9761804361094158
Random Forest,Thien_uu,Basic+Enhanced Color+LBP,0.9682779456193353,0.9686398149100075,0.9682779456193353,0.9682799000398364,0.959815236087222
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+GLCM,0.9516616314199395,0.9526791226807905,0.9516616314199395,0.9516121284045236,0.9307912112300949
Support Vector Machine,Thien_uu,Basic+Enhanced Color+GLCM,0.9803625377643505,0.9804775266956317,0.9803625377643505,0.9803641062696467,0.9784136936137158
Random Forest,Thien_uu,Basic+Enhanced Color+GLCM,0.972809667673716,0.9732561726416008,0.972809667673716,0.9728109085614636,0.959815236087222
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+Edge,0.9577039274924471,0.95849319380274,0.9577039274924471,0.957668742628854,0.9337596404594131
Support Vector Machine,Thien_uu,Basic+Enhanced Color+Edge,0.9833836858006042,0.9833890089963664,0.9833836858006042,0.9833841029881434,0.978419242079565
Random Forest,Thien_uu,Basic+Enhanced Color+Edge,0.9667673716012085,0.9669316636394337,0.9667673716012085,0.9667701017536071,0.9613022249348055
K-Nearest Neighbors,Thien_uu,Basic+Zernike moments+LBP,0.974320241691843,0.9743550119377844,0.974320241691843,0.9743176034749531,0.9620401708927482
Support Vector Machine,Thien_uu,Basic+Zernike moments+LBP,0.9818731117824774,0.9821625498812617,0.9818731117824774,0.9818744354323193,0.9769322532319812
Random Forest,Thien_uu,Basic+Zernike moments+LBP,0.9758308157099698,0.9762784238402215,0.9758308157099698,0.9758319187213012,0.9672474060922156
K-Nearest Neighbors,Thien_uu,Basic+Zernike moments+GLCM,0.9758308157099698,0.9758508381069237,0.9758308157099698,0.9758319189629775,0.9709704266770238
Support Vector Machine,Thien_uu,Basic+Zernike moments+GLCM,0.9788519637462235,0.9793006750388416,0.9788519637462235,0.9788529288811384,0.9761887588081894
Random Forest,Thien_uu,Basic+Zernike moments+GLCM,0.974320241691843,0.9748596772499523,0.974320241691843,0.974320886259677,0.9665066859013483
K-Nearest Neighbors,Thien_uu,Basic+Zernike moments+Edge,0.9773413897280967,0.977384327579459,0.9773413897280967,0.9773427859721366,0.9694862120623646
Support Vector Machine,Thien_uu,Basic+Zernike moments+Edge,0.9833836858006042,0.9834261272606213,0.9833836858006042,0.9833847097129004,0.9776757476557731
Random Forest,Thien_uu,Basic+Zernike moments+Edge,0.9773413897280967,0.9777054927798224,0.9773413897280967,0.9773427857427401,0.9672474060922156
K-Nearest Neighbors,Thien_uu,Basic+LBP+GLCM,0.9516616314199395,0.9519047265849286,0.9516616314199395,0.951643967277065,0.9144204627420519
Support Vector Machine,Thien_uu,Basic+LBP+GLCM,0.9712990936555891,0.9718370122408128,0.9712990936555891,0.9712998140549334,0.9583282472396382
Random Forest,Thien_uu,Basic+LBP+GLCM,0.9637462235649547,0.964379775065495,0.9637462235649547,0.9637462235649547,0.9479026799090052
K-Nearest Neighbors,Thien_uu,Basic+LBP+Edge,0.9425981873111783,0.943857098325707,0.9425981873111783,0.9425273118016206,0.9166509460134273
Support Vector Machine,Thien_uu,Basic+LBP+Edge,0.9803625377643505,0.9805849048487274,0.9803625377643505,0.980364106183744,0.9620373966598237
Random Forest,Thien_uu,Basic+LBP+Edge,0.9637462235649547,0.9641894190457397,0.9637462235649547,0.9637478780819515,0.9486434000998724
K-Nearest Neighbors,Thien_uu,Basic+GLCM+Edge,0.9561933534743202,0.9565096820643458,0.9561933534743202,0.9561744421004984,0.9352632747045442
Support Vector Machine,Thien_uu,Basic+GLCM+Edge,0.972809667673716,0.9729739597119413,0.972809667673716,0.9728119014347694,0.9575819785829218
