Model,Dataset,Feature Combination,Accuracy,Precision,Recall,F1 Score,CV_scores(5fold)
Random Forest,Huongthom,Basic+Enhanced Color+LBP+GLCM+GIST,0.9430656934306569,0.9435416245155868,0.9430656934306569,0.9430603544250347,0.9402877697841727
K-Nearest Neighbors,Huongthom,Basic+Zernike moments+LBP+GLCM+GIST,0.8474452554744526,0.8603791983295866,0.8474452554744526,0.8458838478514915,0.8305755395683452
Support Vector Machine,Huongthom,Basic+Zernike moments+LBP+GLCM+GIST,0.9321167883211678,0.932339215195095,0.9321167883211678,0.9321162458049349,0.931654676258993
Random Forest,Huongthom,Basic+Zernike moments+LBP+GLCM+GIST,0.9167883211678832,0.9178590062512823,0.9167883211678832,0.9167581671888767,0.9244604316546763
K-Nearest Neighbors,Huongthom,Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.8773722627737226,0.8824550754067332,0.8773722627737226,0.8768786177037775,0.8741007194244604
Support Vector Machine,Huongthom,Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.948905109489051,0.9491033137892069,0.948905109489051,0.948905109489051,0.9521582733812949
Random Forest,Huongthom,Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.9496350364963504,0.9498619441130951,0.9496350364963504,0.9496346339843065,0.9525179856115107
K-Nearest Neighbors,Huongthom,Basic+Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.8854014598540146,0.8894733370678036,0.8854014598540146,0.8850315548225086,0.8812949640287769
Support Vector Machine,Huongthom,Basic+Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.9496350364963504,0.9497194176955228,0.9496350364963504,0.9496362440479228,0.9517985611510792
Random Forest,Huongthom,Basic+Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.9445255474452555,0.9452921713528502,0.9445255474452555,0.9445139601169387,0.9507194244604316
K-Nearest Neighbors,Nep87,Basic,0.9747102212855637,0.9747102212855637,0.9747102212855637,0.9747102212855637,0.9651799242424243
Support Vector Machine,Nep87,Basic,0.982086406743941,0.9822512296081124,0.982086406743941,0.9820803123640329,0.9729707792207792
Random Forest,Nep87,Basic,0.9841938883034773,0.9843605261185219,0.9841938883034773,0.9841885109094408,0.9698566017316017
K-Nearest Neighbors,Nep87,Enhanced Color,0.8303477344573235,0.8360657955614352,0.8303477344573235,0.8299693650798979,0.8123674242424244
Support Vector Machine,Nep87,Enhanced Color,0.8756585879873551,0.8756790784319528,0.8756585879873551,0.8756649427067028,0.8596672077922077
Random Forest,Nep87,Enhanced Color,0.8682824025289779,0.8683492180460032,0.8682824025289779,0.8682375909120073,0.846148538961039
K-Nearest Neighbors,Nep87,Zernike moments,0.9683877766069547,0.9697574681336083,0.9683877766069547,0.9683410975332141,0.9558265692640692
Support Vector Machine,Nep87,Zernike moments,0.9768177028451,0.9769431783190761,0.9768177028451,0.9768108990154136,0.9688189935064934
Random Forest,Nep87,Zernike moments,0.9757639620653319,0.9760054378763093,0.9757639620653319,0.9757532899674095,0.9672578463203465
K-Nearest Neighbors,Nep87,LBP,0.7133825079030558,0.7142732840327914,0.7133825079030558,0.7125511542306548,0.7224431818181818
Support Vector Machine,Nep87,LBP,0.7597471022128557,0.759786604346628,0.7597471022128557,0.7596011996433493,0.7546766774891774
Random Forest,Nep87,LBP,0.7312961011591148,0.7319283456269756,0.7312961011591148,0.7307228977999339,0.7302489177489176
K-Nearest Neighbors,Nep87,GLCM,0.9135932560590094,0.9135932560590094,0.9135932560590094,0.9135932560590094,0.918400974025974
Support Vector Machine,Nep87,GLCM,0.9399367755532139,0.9400093002222668,0.9399367755532139,0.9399218194546519,0.9376366341991341
Random Forest,Nep87,GLCM,0.9230769230769231,0.9231392089691686,0.9230769230769231,0.923057768775256,0.9246415043290043
K-Nearest Neighbors,Nep87,GIST,0.7207586933614331,0.740870188787453,0.7207586933614331,0.716398790752287,0.7183008658008658
Support Vector Machine,Nep87,GIST,0.8598524762908325,0.8601314591560643,0.8598524762908325,0.8598764463028284,0.8466747835497834
Random Forest,Nep87,GIST,0.9336143308746049,0.9337345149909042,0.9336143308746049,0.9336236220086778,0.9303584956709956
K-Nearest Neighbors,Nep87,Basic+Enhanced Color,0.9652265542676501,0.9652878797770593,0.9652265542676501,0.9652304171211388,0.9599878246753246
Support Vector Machine,Nep87,Basic+Enhanced Color,0.9873551106427819,0.98738697430798,0.9873551106427819,0.987353480422317,0.9776488095238095
Random Forest,Nep87,Basic+Enhanced Color,0.9810326659641728,0.9812362429564002,0.9810326659641728,0.9810252846610109,0.9745359848484849
K-Nearest Neighbors,Nep87,Basic+Zernike moments,0.9778714436248683,0.9780326365872936,0.9778714436248683,0.9778639152732173,0.9740137987012988
Support Vector Machine,Nep87,Basic+Zernike moments,0.9873551106427819,0.9875650200990532,0.9873551106427819,0.9873501897740072,0.9818073593073592
Random Forest,Nep87,Basic+Zernike moments,0.9831401475237092,0.9832702368940376,0.9831401475237092,0.9831351992839371,0.975573593073593
K-Nearest Neighbors,Nep87,Basic+LBP,0.9715489989462592,0.9715631247230188,0.9715489989462592,0.9715463429794475,0.962579816017316
Support Vector Machine,Nep87,Basic+LBP,0.9831401475237092,0.9833458353372847,0.9831401475237092,0.9831335863653431,0.9760876623376623
Random Forest,Nep87,Basic+LBP,0.982086406743941,0.9823351593425541,0.982086406743941,0.9820785186715635,0.9698538961038962
K-Nearest Neighbors,Nep87,Basic+GLCM,0.9652265542676501,0.9653413320646504,0.9652265542676501,0.9652314210521645,0.9573795995670995
Support Vector Machine,Nep87,Basic+GLCM,0.9810326659641728,0.9810626740394565,0.9810326659641728,0.9810302206334756,0.9750473484848484
Random Forest,Nep87,Basic+GLCM,0.9810326659641728,0.9811033690793733,0.9810326659641728,0.9810287444798784,0.9719304653679653
K-Nearest Neighbors,Nep87,Basic+GIST,0.8830347734457323,0.8938207465771782,0.8830347734457323,0.8825131893808305,0.8747524350649349
Support Vector Machine,Nep87,Basic+GIST,0.946259220231823,0.947786118447884,0.946259220231823,0.946255997922502,0.948540313852814
Random Forest,Nep87,Basic+GIST,0.9768177028451,0.9769431783190761,0.9768177028451,0.9768108990154136,0.9708942099567099
K-Nearest Neighbors,Nep87,Enhanced Color+Zernike moments,0.9768177028451,0.9770170581946315,0.9768177028451,0.9768086812523467,0.9724526515151515
Support Vector Machine,Nep87,Enhanced Color+Zernike moments,0.982086406743941,0.9825548267675686,0.982086406743941,0.9820744510776472,0.9838879870129869
Random Forest,Nep87,Enhanced Color+Zernike moments,0.982086406743941,0.9824363472510038,0.982086406743941,0.9820765649531653,0.9740137987012988
K-Nearest Neighbors,Nep87,Enhanced Color+LBP,0.8335089567966281,0.83600637407563,0.8335089567966281,0.8334176155567093,0.836294642857143
Support Vector Machine,Nep87,Enhanced Color+LBP,0.8893572181243414,0.8898670384075676,0.8893572181243414,0.8892542905977903,0.884092261904762
Random Forest,Nep87,Enhanced Color+LBP,0.8714436248682824,0.8731242192093087,0.8714436248682824,0.8711561671273846,0.8679816017316015
K-Nearest Neighbors,Nep87,Enhanced Color+GLCM,0.9262381454162276,0.9272449159324988,0.9262381454162276,0.9262435510631828,0.9017721861471861
Support Vector Machine,Nep87,Enhanced Color+GLCM,0.9578503688092729,0.9582173245710895,0.9578503688092729,0.9578247718672542,0.9521834415584415
Random Forest,Nep87,Enhanced Color+GLCM,0.928345626975764,0.9288926867795714,0.928345626975764,0.9282839186460793,0.928284632034632
K-Nearest Neighbors,Nep87,Enhanced Color+GIST,0.7154899894625922,0.7657501950567508,0.7154899894625922,0.7037878169357484,0.6995982142857143
Support Vector Machine,Nep87,Enhanced Color+GIST,0.8925184404636459,0.89261702328088,0.8925184404636459,0.8925320511650002,0.8820224567099567
Random Forest,Nep87,Enhanced Color+GIST,0.9325605900948367,0.9327156181960604,0.9325605900948367,0.9325343454613721,0.935028409090909
K-Nearest Neighbors,Nep87,Zernike moments+LBP,0.9683877766069547,0.9688940877362897,0.9683877766069547,0.9683647071251924,0.9698593073593074
Support Vector Machine,Nep87,Zernike moments+LBP,0.9863013698630136,0.986402051168287,0.9863013698630136,0.9862979588229908,0.9760917207792208
Random Forest,Nep87,Zernike moments+LBP,0.9768177028451,0.9772160105500275,0.9768177028451,0.9768036245269898,0.9724540043290043
K-Nearest Neighbors,Nep87,Zernike moments+GLCM,0.9747102212855637,0.9753708042464315,0.9747102212855637,0.9746884418750869,0.970377435064935
Support Vector Machine,Nep87,Zernike moments+GLCM,0.9852476290832455,0.9853792564190247,0.9852476290832455,0.985243299373445,0.9802475649350649
Random Forest,Nep87,Zernike moments+GLCM,0.9810326659641728,0.9814379407675692,0.9810326659641728,0.9810211473402644,0.9729734848484848
K-Nearest Neighbors,Nep87,Zernike moments+GIST,0.9220231822971549,0.9222539209375032,0.9220231822971549,0.9220361730062091,0.917884199134199
Support Vector Machine,Nep87,Zernike moments+GIST,0.9409905163329821,0.941080701354674,0.9409905163329821,0.9409979888749019,0.9407494588744589
Random Forest,Nep87,Zernike moments+GIST,0.958904109589041,0.9603383026785205,0.958904109589041,0.9588398498464014,0.9511498917748918
K-Nearest Neighbors,Nep87,LBP+GLCM,0.9020021074815595,0.9020093379065208,0.9020021074815595,0.9020047206861044,0.8955357142857142
Support Vector Machine,Nep87,LBP+GLCM,0.946259220231823,0.9464667377005,0.946259220231823,0.9462355560146908,0.9417911255411255
Random Forest,Nep87,LBP+GLCM,0.9230769230769231,0.9235492036053834,0.9230769230769231,0.9230158184751732,0.9220454545454546
K-Nearest Neighbors,Nep87,LBP+GIST,0.7407797681770284,0.7533402202885764,0.7407797681770284,0.7386074733460248,0.7302583874458874
Support Vector Machine,Nep87,LBP+GIST,0.8693361433087461,0.8693516957441899,0.8693361433087461,0.8693091286391621,0.8482359307359306
Random Forest,Nep87,LBP+GIST,0.9315068493150684,0.9315049616797859,0.9315068493150684,0.9315048704591441,0.9386783008658008
K-Nearest Neighbors,Nep87,GLCM+GIST,0.8177028451001054,0.829022361698691,0.8177028451001054,0.8166663741374315,0.8175771103896103
Support Vector Machine,Nep87,GLCM+GIST,0.9157007376185459,0.9166977226632552,0.9157007376185459,0.9157069155007802,0.9111241883116883
Random Forest,Nep87,GLCM+GIST,0.9293993677555321,0.9305002326156885,0.9293993677555321,0.929301103985304,0.934512987012987
K-Nearest Neighbors,Nep87,Basic+Enhanced Color+Zernike moments,0.9831401475237092,0.9833458353372847,0.9831401475237092,0.9831335863653431,0.9766139069264069
Support Vector Machine,Nep87,Basic+Enhanced Color+Zernike moments,0.9863013698630136,0.9866575342465753,0.9863013698630136,0.9862938437877147,0.9849242424242425
Random Forest,Nep87,Basic+Enhanced Color+Zernike moments,0.9841938883034773,0.9843605261185219,0.9841938883034773,0.9841885109094408,0.9760930735930737
K-Nearest Neighbors,Nep87,Basic+Enhanced Color+LBP,0.9620653319283456,0.9622135380672457,0.9620653319283456,0.9620710622916616,0.9542667748917749
Support Vector Machine,Nep87,Basic+Enhanced Color+LBP,0.9852476290832455,0.9853792564190247,0.9852476290832455,0.985243299373445,0.9781669372294373
Random Forest,Nep87,Basic+Enhanced Color+LBP,0.9841938883034773,0.9842932897616498,0.9841938883034773,0.9841899524880663,0.9745359848484849
K-Nearest Neighbors,Nep87,Basic+Enhanced Color+GLCM,0.964172813487882,0.964320682624445,0.964172813487882,0.9641782254976805,0.955305735930736
Support Vector Machine,Nep87,Basic+Enhanced Color+GLCM,0.9852476290832455,0.9853792564190247,0.9852476290832455,0.985243299373445,0.9833630952380952
Random Forest,Nep87,Basic+Enhanced Color+GLCM,0.9852476290832455,0.9853792564190247,0.9852476290832455,0.985243299373445,0.9745305735930735
K-Nearest Neighbors,Nep87,Basic+Enhanced Color+GIST,0.8693361433087461,0.8824059949654373,0.8693361433087461,0.8685718687210617,0.8451244588744589
Support Vector Machine,Nep87,Basic+Enhanced Color+GIST,0.9536354056902002,0.9548584339455863,0.9536354056902002,0.9536366412556714,0.9552962662337663
Random Forest,Nep87,Basic+Enhanced Color+GIST,0.9789251844046365,0.979126650575516,0.9789251844046365,0.9789169829566787,0.9745319264069264
K-Nearest Neighbors,Nep87,Basic+Zernike moments+LBP,0.9789251844046365,0.9790521978440632,0.9789251844046365,0.9789189991049215,0.9755749458874459
Support Vector Machine,Nep87,Basic+Zernike moments+LBP,0.9873551106427819,0.9875650200990532,0.9873551106427819,0.9873501897740072,0.9802462121212121
Random Forest,Nep87,Basic+Zernike moments+LBP,0.9831401475237092,0.9833458353372847,0.9831401475237092,0.9831335863653431,0.974534632034632
K-Nearest Neighbors,Nep87,Basic+Zernike moments+GLCM,0.9778714436248683,0.977967005541738,0.9778714436248683,0.9778659334832929,0.9745292207792208
Support Vector Machine,Nep87,Basic+Zernike moments+GLCM,0.9852476290832455,0.985455427718169,0.9852476290832455,0.9852418880696752,0.9786837121212122
Random Forest,Nep87,Basic+Zernike moments+GLCM,0.9831401475237092,0.9834387144503266,0.9831401475237092,0.9831318228928024,0.9766098484848484
K-Nearest Neighbors,Nep87,Basic+Zernike moments+GIST,0.9336143308746049,0.9345413435460391,0.9336143308746049,0.9336205228456087,0.9324431818181818
Support Vector Machine,Nep87,Basic+Zernike moments+GIST,0.9515279241306639,0.9519586722892384,0.9515279241306639,0.951536213820256,0.9589366883116884
Random Forest,Nep87,Basic+Zernike moments+GIST,0.9768177028451,0.9774834459494707,0.9768177028451,0.9767977383854961,0.9672564935064936
K-Nearest Neighbors,Nep87,Basic+LBP+GLCM,0.9662802950474183,0.9664278271816443,0.9662802950474183,0.9662853887036993,0.9558225108225107
Support Vector Machine,Nep87,Basic+LBP+GLCM,0.9831401475237092,0.9832118912177732,0.9831401475237092,0.9831366617598919,0.9792031926406926
Random Forest,Nep87,Basic+LBP+GLCM,0.9852476290832455,0.9853204133561728,0.9852476290832455,0.9852445790399054,0.9729707792207792
K-Nearest Neighbors,Nep87,Basic+LBP+GIST,0.8883034773445733,0.8958534250354635,0.8883034773445733,0.8879933886755471,0.868509199134199
Support Vector Machine,Nep87,Basic+LBP+GIST,0.9473129610115911,0.9485282343552311,0.9473129610115911,0.947314365063263,0.9469805194805195
Random Forest,Nep87,Basic+LBP+GIST,0.9841938883034773,0.9842932897616498,0.9841938883034773,0.9841899524880663,0.9708915043290043
K-Nearest Neighbors,Nep87,Basic+GLCM+GIST,0.8956796628029505,0.9026450228259424,0.8956796628029505,0.8954249244655846,0.886183712121212
Support Vector Machine,Nep87,Basic+GLCM+GIST,0.9452054794520548,0.9468426640062417,0.9452054794520548,0.94520036865857,0.9526948051948052
Random Forest,Nep87,Basic+GLCM+GIST,0.9852476290832455,0.985455427718169,0.9852476290832455,0.9852418880696752,0.9729694264069264
K-Nearest Neighbors,Nep87,Enhanced Color+Zernike moments+LBP,0.9799789251844047,0.980141933097703,0.9799789251844047,0.979972113818625,0.9771333874458874
Support Vector Machine,Nep87,Enhanced Color+Zernike moments+LBP,0.9873551106427819,0.9875650200990532,0.9873551106427819,0.9873501897740072,0.9870035173160174
Random Forest,Nep87,Enhanced Color+Zernike moments+LBP,0.9831401475237092,0.9833458353372847,0.9831401475237092,0.9831335863653431,0.9766139069264069
K-Nearest Neighbors,Nep87,Enhanced Color+Zernike moments+GLCM,0.9810326659641728,0.9812362429564002,0.9810326659641728,0.9810252846610109,0.9745332792207793
Support Vector Machine,Nep87,Enhanced Color+Zernike moments+GLCM,0.9841938883034773,0.9846661824776763,0.9841938883034773,0.9841833391861594,0.9838839285714286
Random Forest,Nep87,Enhanced Color+Zernike moments+GLCM,0.9841938883034773,0.9844450664979691,0.9841938883034773,0.9841869282396148,0.9750527597402598
K-Nearest Neighbors,Nep87,Enhanced Color+Zernike moments+GIST,0.916754478398314,0.9200674597390072,0.916754478398314,0.9166938249130714,0.9100987554112555
Support Vector Machine,Nep87,Enhanced Color+Zernike moments+GIST,0.9494204425711275,0.9498509941607218,0.9494204425711275,0.9494290926820061,0.959454816017316
Random Forest,Nep87,Enhanced Color+Zernike moments+GIST,0.9662802950474183,0.9674350794636026,0.9662802950474183,0.9662361463355231,0.955305735930736
K-Nearest Neighbors,Nep87,Enhanced Color+LBP+GLCM,0.9114857744994731,0.9124788453555578,0.9114857744994731,0.9114922612758192,0.8981398809523811
Support Vector Machine,Nep87,Enhanced Color+LBP+GLCM,0.958904109589041,0.9593299139563838,0.958904109589041,0.9588766818840146,0.9578990800865801
Random Forest,Nep87,Enhanced Color+LBP+GLCM,0.9388830347734457,0.9394558952947669,0.9388830347734457,0.9388304011981263,0.9262040043290043
K-Nearest Neighbors,Nep87,Enhanced Color+LBP+GIST,0.7365648050579557,0.7764169799127962,0.7365648050579557,0.7285891229654747,0.7292180735930736
Support Vector Machine,Nep87,Enhanced Color+LBP+GIST,0.8925184404636459,0.89261702328088,0.8925184404636459,0.8925320511650002,0.8820292207792206
Random Forest,Nep87,Enhanced Color+LBP+GIST,0.9293993677555321,0.9294274870056728,0.9293993677555321,0.9293875970730092,0.9339975649350649
K-Nearest Neighbors,Nep87,Enhanced Color+GLCM+GIST,0.8071654373024236,0.8319739461051646,0.8071654373024236,0.8043593405337482,0.7941829004329004
Support Vector Machine,Nep87,Enhanced Color+GLCM+GIST,0.928345626975764,0.9297362661558629,0.928345626975764,0.928343558339634,0.9261972402597403
Random Forest,Nep87,Enhanced Color+GLCM+GIST,0.934668071654373,0.9353710545391237,0.934668071654373,0.9346026361925857,0.931394751082251
K-Nearest Neighbors,Nep87,Zernike moments+LBP+GLCM,0.9799789251844047,0.9803257537532181,0.9799789251844047,0.9799679255358906,0.9745292207792208
Support Vector Machine,Nep87,Zernike moments+LBP+GLCM,0.9863013698630136,0.986402051168287,0.9863013698630136,0.9862979588229908,0.9812838203463203
Random Forest,Nep87,Zernike moments+LBP+GLCM,0.9831401475237092,0.9834387144503266,0.9831401475237092,0.9831318228928024,0.9734916125541127
K-Nearest Neighbors,Nep87,Zernike moments+LBP+GIST,0.9262381454162276,0.9269253237051234,0.9262381454162276,0.926248465746067,0.9194439935064935
Support Vector Machine,Nep87,Zernike moments+LBP+GIST,0.9473129610115911,0.9475408914737606,0.9473129610115911,0.9473217385177088,0.9490611471861472
Random Forest,Nep87,Zernike moments+LBP+GIST,0.9599578503688093,0.9612898147455604,0.9599578503688093,0.959898723542071,0.9521875
K-Nearest Neighbors,Nep87,Zernike moments+GLCM+GIST,0.9199157007376185,0.9210973694636919,0.9199157007376185,0.9199178348961599,0.9288027597402596
Support Vector Machine,Nep87,Zernike moments+GLCM+GIST,0.9504741833508957,0.9512488495628643,0.9504741833508957,0.9504804526852557,0.9563365800865802
Random Forest,Nep87,Zernike moments+GLCM+GIST,0.9652265542676501,0.9664775370632822,0.9652265542676501,0.9651781556942541,0.9605018939393938
K-Nearest Neighbors,Nep87,LBP+GLCM+GIST,0.821917808219178,0.8318166212627405,0.821917808219178,0.8210715217933862,0.813415854978355
Support Vector Machine,Nep87,LBP+GLCM+GIST,0.9241306638566913,0.9251354772786501,0.9241306638566913,0.9241362239507023,0.9189204545454546
Random Forest,Nep87,LBP+GLCM+GIST,0.9325605900948367,0.9344244888280672,0.9325605900948367,0.9324235095693939,0.9313933982683983
K-Nearest Neighbors,Nep87,Basic+Enhanced Color+Zernike moments+LBP,0.9810326659641728,0.9811033690793733,0.9810326659641728,0.9810287444798784,0.9760917207792208
Support Vector Machine,Nep87,Basic+Enhanced Color+Zernike moments+LBP,0.9884088514225501,0.988664880808799,0.9884088514225501,0.9884037473757176,0.9849242424242425
Random Forest,Nep87,Basic+Enhanced Color+Zernike moments+LBP,0.9852476290832455,0.9853792564190247,0.9852476290832455,0.985243299373445,0.9776501623376623
K-Nearest Neighbors,Nep87,Basic+Enhanced Color+Zernike moments+GLCM,0.9831401475237092,0.9832702368940376,0.9831401475237092,0.9831351992839371,0.9760917207792208
Support Vector Machine,Nep87,Basic+Enhanced Color+Zernike moments+GLCM,0.9852476290832455,0.985455427718169,0.9852476290832455,0.9852418880696752,0.9849215367965367
Random Forest,Nep87,Basic+Enhanced Color+Zernike moments+GLCM,0.9841938883034773,0.9844450664979691,0.9841938883034773,0.9841869282396148,0.9776501623376624
K-Nearest Neighbors,Nep87,Basic+Enhanced Color+Zernike moments+GIST,0.9272918861959958,0.929495921976762,0.9272918861959958,0.9272705712005606,0.924650974025974
Support Vector Machine,Nep87,Basic+Enhanced Color+Zernike moments+GIST,0.9620653319283456,0.9624970629318209,0.9620653319283456,0.9620718195115048,0.9641287878787879
Random Forest,Nep87,Basic+Enhanced Color+Zernike moments+GIST,0.982086406743941,0.9823351593425541,0.982086406743941,0.9820785186715635,0.9698552489177489
K-Nearest Neighbors,Nep87,Basic+Enhanced Color+LBP+GLCM,0.9557428872497366,0.9558921043956478,0.9557428872497366,0.9557495726736052,0.9537472943722944
Support Vector Machine,Nep87,Basic+Enhanced Color+LBP+GLCM,0.9841938883034773,0.9842932897616498,0.9841938883034773,0.9841899524880663,0.982840909090909
Random Forest,Nep87,Basic+Enhanced Color+LBP+GLCM,0.9841938883034773,0.9842932897616498,0.9841938883034773,0.9841899524880663,0.9734929653679654
K-Nearest Neighbors,Nep87,Basic+Enhanced Color+LBP+GIST,0.8724973656480506,0.8819848577036044,0.8724973656480506,0.8720000142923527,0.847717803030303
Support Vector Machine,Nep87,Basic+Enhanced Color+LBP+GIST,0.9557428872497366,0.9566019125151255,0.9557428872497366,0.9557478015615491,0.9584145021645021
Random Forest,Nep87,Basic+Enhanced Color+LBP+GIST,0.9810326659641728,0.9810626740394565,0.9810326659641728,0.9810302206334756,0.9693371212121212
K-Nearest Neighbors,Nep87,Basic+Enhanced Color+GLCM+GIST,0.8788198103266597,0.888964572945787,0.8788198103266597,0.8783138252411571,0.871627435064935
Support Vector Machine,Nep87,Basic+Enhanced Color+GLCM+GIST,0.9525816649104321,0.9539047302823287,0.9525816649104321,0.9525816649104321,0.9589326298701298
Random Forest,Nep87,Basic+Enhanced Color+GLCM+GIST,0.9852476290832455,0.985455427718169,0.9852476290832455,0.9852418880696752,0.9734916125541127
K-Nearest Neighbors,Nep87,Basic+Zernike moments+LBP+GLCM,0.9810326659641728,0.9811612173690504,0.9810326659641728,0.9810270991944294,0.9750500541125542
Support Vector Machine,Nep87,Basic+Zernike moments+LBP+GLCM,0.9852476290832455,0.9855489553043566,0.9852476290832455,0.9852403450312021,0.9823214285714286
Random Forest,Nep87,Basic+Zernike moments+LBP+GLCM,0.9831401475237092,0.9834387144503266,0.9831401475237092,0.9831318228928024,0.9786891233766234
K-Nearest Neighbors,Nep87,Basic+Zernike moments+LBP+GIST,0.9315068493150684,0.9322711095629957,0.9315068493150684,0.9315155196710985,0.9308833874458873
Support Vector Machine,Nep87,Basic+Zernike moments+LBP+GIST,0.9536354056902002,0.9539564280644657,0.9536354056902002,0.9536434383641971,0.9584158549783549
Random Forest,Nep87,Basic+Zernike moments+LBP+GIST,0.9736564805057956,0.9741094039271377,0.9736564805057956,0.9736388986435991,0.9662161796536797
K-Nearest Neighbors,Nep87,Basic+Zernike moments+GLCM+GIST,0.9315068493150684,0.9328006433291798,0.9315068493150684,0.9315068493150684,0.9355614177489177
Support Vector Machine,Nep87,Basic+Zernike moments+GLCM+GIST,0.9610115911485775,0.9616401941189628,0.9610115911485775,0.9610174792171452,0.9636106601731601
Random Forest,Nep87,Basic+Zernike moments+GLCM+GIST,0.9810326659641728,0.9812362429564002,0.9810326659641728,0.9810252846610109,0.9708942099567099
K-Nearest Neighbors,Nep87,Basic+LBP+GLCM+GIST,0.8904109589041096,0.8970853029101247,0.8904109589041096,0.8901550737278303,0.8861783008658008
Support Vector Machine,Nep87,Basic+LBP+GLCM+GIST,0.946259220231823,0.9480147722950792,0.946259220231823,0.9462522981417891,0.9537337662337663
Random Forest,Nep87,Basic+LBP+GLCM+GIST,0.9852476290832455,0.9853792564190247,0.9852476290832455,0.985243299373445,0.9740070346320346
K-Nearest Neighbors,Nep87,Enhanced Color+Zernike moments+LBP+GLCM,0.9789251844046365,0.9793269756587982,0.9789251844046365,0.9789123859336271,0.977651515151515
Support Vector Machine,Nep87,Enhanced Color+Zernike moments+LBP+GLCM,0.9863013698630136,0.9865549736533841,0.9863013698630136,0.9862953378076662,0.986999458874459
Random Forest,Nep87,Enhanced Color+Zernike moments+LBP+GLCM,0.9863013698630136,0.9864698226289313,0.9863013698630136,0.9862967094548487,0.9703747294372294
K-Nearest Neighbors,Nep87,Enhanced Color+Zernike moments+LBP+GIST,0.9104320337197049,0.9143656814269844,0.9104320337197049,0.9103424857524706,0.9048998917748918
Support Vector Machine,Nep87,Enhanced Color+Zernike moments+LBP+GIST,0.9578503688092729,0.9584084248489168,0.9578503688092729,0.9578571088560142,0.9615313852813852
Random Forest,Nep87,Enhanced Color+Zernike moments+LBP+GIST,0.9673340358271865,0.9682157090743003,0.9673340358271865,0.9672989152393181,0.9558265692640692
K-Nearest Neighbors,Nep87,Enhanced Color+Zernike moments+GLCM+GIST,0.9178082191780822,0.9206694938523966,0.9178082191780822,0.9177631266672361,0.9184117965367964
Support Vector Machine,Nep87,Enhanced Color+Zernike moments+GLCM+GIST,0.9567966280295047,0.9574237987399575,0.9567966280295047,0.9568031526460257,0.9636106601731601
Random Forest,Nep87,Enhanced Color+Zernike moments+GLCM+GIST,0.9736564805057956,0.9743913791200887,0.9736564805057956,0.9736319739518547,0.9579044913419914
K-Nearest Neighbors,Nep87,Enhanced Color+LBP+GLCM+GIST,0.815595363540569,0.836275328262315,0.815595363540569,0.8134568920012037,0.8014705086580088
Support Vector Machine,Nep87,Enhanced Color+LBP+GLCM+GIST,0.9293993677555321,0.9304989498178897,0.9293993677555321,0.929402973840255,0.9319142316017315
Random Forest,Nep87,Enhanced Color+LBP+GLCM+GIST,0.9315068493150684,0.9319979795314565,0.9315068493150684,0.9314524411080309,0.9376271645021645
K-Nearest Neighbors,Nep87,Zernike moments+LBP+GLCM+GIST,0.9230769230769231,0.9239955789685217,0.9230769230769231,0.9230840979004673,0.9251636904761904
Support Vector Machine,Nep87,Zernike moments+LBP+GLCM+GIST,0.9567966280295047,0.9575747628961537,0.9567966280295047,0.9568020970233083,0.960493777056277
Random Forest,Nep87,Zernike moments+LBP+GLCM+GIST,0.9683877766069547,0.9690328791373142,0.9683877766069547,0.9683605523438584,0.960501893939394
K-Nearest Neighbors,Nep87,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.982086406743941,0.9822512296081124,0.982086406743941,0.9820803123640329,0.9760917207792208
Support Vector Machine,Nep87,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.9863013698630136,0.9864698226289313,0.9863013698630136,0.9862967094548487,0.9864799783549782
Random Forest,Nep87,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.9841938883034773,0.9844450664979691,0.9841938883034773,0.9841869282396148,0.9786891233766234
K-Nearest Neighbors,Nep87,Basic+Enhanced Color+Zernike moments+LBP+GIST,0.9220231822971549,0.924614619497056,0.9220231822971549,0.9219888907861715,0.9225757575757575
Support Vector Machine,Nep87,Basic+Enhanced Color+Zernike moments+LBP+GIST,0.9599578503688093,0.9603893848033046,0.9599578503688093,0.9599646983732549,0.9651691017316016
Random Forest,Nep87,Basic+Enhanced Color+Zernike moments+LBP+GIST,0.9778714436248683,0.9782151602554324,0.9778714436248683,0.977859286118616,0.9688162878787878
K-Nearest Neighbors,Nep87,Basic+Enhanced Color+Zernike moments+GLCM+GIST,0.9272918861959958,0.9303454048924581,0.9272918861959958,0.9272477964473415,0.9262053571428572
Support Vector Machine,Nep87,Basic+Enhanced Color+Zernike moments+GLCM+GIST,0.9631190727081138,0.9637483918084655,0.9631190727081138,0.9631246425027049,0.9667288961038961
Random Forest,Nep87,Basic+Enhanced Color+Zernike moments+GLCM+GIST,0.9799789251844047,0.9802252521871392,0.9799789251844047,0.9799701091035122,0.9698552489177489
