,area,length,width,aspect_ratio,major_axis_length,minor_axis_length,convex_hull_area,convex_hull_perimeter,mean_r,mean_g,mean_b,red_sqr,green_sqr,blue_sqr,texture_mean,texture_std,texture_uniformity,texture_third_moment
199,8709.5,210.0,56.0,3.75,201.79989624023438,32.86515426635742,9007.5,454.03927886486053,165.35367372353673,142.23405285734052,94.75141829251419,12.858991940410288,11.926191884140575,9.734034019486176,130.68742197469692,35.71963311614932,0.028828701,4743.866507754912
200,9704.5,217.0,60.0,3.6166666666666667,208.49896240234375,33.32070541381836,10012.0,467.99507558345795,158.03086180124222,130.05907091097308,84.0929089026915,12.571032646574514,11.404344387599538,9.170218585327806,119.52335689321626,39.229364565395436,0.023422103,20776.31189621298
201,10767.5,219.0,66.0,3.3181818181818183,209.99380493164062,38.0777473449707,11133.5,478.2102783918381,167.19980292140042,139.3829121261303,87.96035242290749,12.930576279555387,11.806054045536564,9.378718058610541,127.18936850765022,37.014098440906515,0.027767736,19162.943171124232
202,8779.5,190.300048828125,61.88500213623047,3.07505925925652,184.84857177734375,35.27348709106445,9197.0,424.79417610168457,155.97343862167983,135.3991385498923,91.01284996410625,12.488932645413692,11.636113550060102,9.540065511520675,124.4843498968985,40.32524536256035,0.017756911,5143.520704464114
203,10845.0,219.0,66.0,3.3181818181818183,210.6851043701172,34.38990783691406,11307.5,480.62187373638153,166.86017543859649,143.00192982456142,90.12216374269006,12.917436875734927,11.958341432847677,9.493269391663235,129.93257384807293,32.476157134376805,0.031582594,15614.342835885982
204,10371.5,212.0,65.0,3.2615384615384615,207.8274383544922,37.01335144042969,10753.0,467.7807939052582,165.50472727272728,141.14751515151517,91.55496969696969,12.86486405962874,11.880551971668453,9.568436115529522,129.11927435595862,33.9736971323454,0.03261658,16394.98414508345
205,9896.5,204.0,66.0,3.090909090909091,196.9828643798828,34.86076354980469,10401.0,452.8962382078171,160.29059190031154,132.39003115264796,86.92909657320872,12.660592083323415,11.50608670020559,9.32357745574137,122.00535850551387,38.38422380369487,0.02616793,15545.600294392156
206,10058.0,207.0,64.0,3.234375,198.5114288330078,35.61847686767578,10389.0,456.33190536499023,168.13350094280327,143.66385920804527,91.9054054054054,12.96663028480427,11.985985950602698,9.586730694319384,131.0008786094695,34.123627904925144,0.027320206,12980.686753365815
207,9123.0,210.0,58.0,3.6206896551724137,198.43016052246094,32.869056701660156,9471.5,454.90253818035126,172.07916437603077,150.13475810885103,97.14815832875206,13.117894814947663,12.252948955612727,9.856376531400983,136.81487043784,30.669570272150224,0.031660877,11343.197726878996
208,10672.0,215.0,69.0,3.1159420289855073,203.38299560546875,35.1815299987793,11255.0,476.2284507751465,172.59083592043234,147.57243877199033,92.30797976313671,13.137383145833585,12.147939692474207,9.607704187949206,133.9181908656683,30.145342452116846,0.03372261,9953.781293250613
209,10113.5,205.0,67.0,3.0597014925373136,196.4495086669922,34.22398376464844,10495.5,454.93509888648987,174.4967572960838,153.6089423796458,98.38070591169868,13.209722074899373,12.393907470190578,9.918704850518473,139.48858769916114,26.346451352682887,0.03701375,7975.089397801758
210,11579.0,227.0,66.0,3.4393939393939394,222.1300506591797,36.35413360595703,12028.0,499.99731373786926,162.3923163841808,136.61960451977401,86.22949152542373,12.743324385111633,11.688438925698076,9.285983605705091,124.50915128746783,33.34855414415691,0.030003445,19944.526341969395
211,9328.0,203.0,62.0,3.274193548387097,197.7820587158203,32.23012924194336,9718.5,446.63903307914734,166.84689153439155,144.08981481481482,93.65628306878307,12.916922680514563,12.00374170060381,9.677617633941892,131.62837375594245,31.022112862628795,0.034302186,11884.553471153566
212,9404.5,208.91941833496094,62.92017364501953,3.320388457820126,202.7066192626953,33.35575485229492,9850.0,456.6861071586609,165.44947757390418,142.52542048929664,91.12410805300713,12.862716570534554,11.938401085961916,9.545894827254653,129.79427862851298,31.032784035156247,0.036100186,9133.871435261131
213,11033.0,228.0,66.0,3.4545454545454546,217.46165466308594,35.83456802368164,11564.0,498.60250544548035,163.80911392405062,138.55988748241913,91.28641350210971,12.798793455793035,11.771146396269954,9.554392366974977,127.32286831912279,37.43196120674804,0.029471185,24138.087818986485
214,10518.0,220.73727416992188,65.96379089355469,3.3463400326115895,210.41925048828125,34.907718658447266,10966.5,482.47126710414886,164.5248695652174,142.76284057971014,91.03657971014493,12.82672481833213,11.948340494801366,9.541309119305637,129.7966963903018,30.19587083162972,0.03800218,11080.962000426498
215,10696.5,223.0,62.0,3.596774193548387,217.83010864257812,34.42870330810547,11047.5,486.8449331521988,170.28937259923174,146.83135174684472,90.624291201756,13.049497024760447,12.117398720304813,9.519679154349479,132.71123733418062,29.135109600633992,0.031105153,13240.94905862134
216,10225.0,226.0,59.0,3.830508474576271,219.38662719726562,33.54583740234375,10528.0,488.02121436595917,171.8901895206243,148.1752756100582,95.57110120153598,13.110689894914923,12.172726712206194,9.776047319931301,135.1682767503662,30.53201998454573,0.032018982,12978.033250758013
217,10178.0,205.1959228515625,65.5475845336914,3.130487939583677,201.33135986328125,36.18563461303711,10576.5,456.14096570014954,178.51648777964567,157.8221906116643,104.87100737100737,13.361006241284587,12.562730221240297,10.240654635862269,144.35839752362517,21.3380607239835,0.03718279,5439.420831712837
218,10570.0,214.0,67.0,3.1940298507462686,209.22154235839844,40.2479362487793,10942.5,471.0380425453186,176.05340557275542,154.88306739699928,100.56656346749226,13.268511807009686,12.445202585615041,10.028288162368105,141.07049343274048,27.18430317961506,0.03712526,8569.800625523058
219,10717.5,228.0,64.0,3.5625,218.7920379638672,36.76682662963867,11119.0,495.7885309457779,158.49144714334588,134.65189873417722,90.09105941384422,12.589338630100704,11.603960476241602,9.49163101968488,124.07053249175078,36.86074222456567,0.027758164,18868.570339103735
220,7678.0,207.0,53.0,3.9056603773584904,196.62887573242188,29.588083267211914,8099.0,441.9833322763443,167.80871269219173,147.721058185107,99.9934428700633,12.954100227039767,12.154055215651566,9.999672138128496,135.74834130654926,29.66271388124355,0.037512988,3778.5583393595643
221,6919.5,191.0,51.0,3.7450980392156863,177.2936248779297,30.609703063964844,7181.5,408.0467962026596,159.57346774193547,137.82879032258066,96.4241935483871,12.632239221212345,11.740050695060079,9.819582147341459,127.94572638965474,38.539808203125574,0.036670785,4285.6075547965265
